📡  综合,#genre#
赵四小品《借媳妇》笑死不管!,http://gcw.bdcdn.shoujiduoduo.com/201805/0236-58.mp4
2007年春晚相声:,冯巩搭档李志强
赵丽蓉小品全集高清《人民战争》_标清,http://gcw.bdcdn.shoujiduoduo.com/v/191212/705b3904da37837b6eecd5168063e654.mp4
相声剧,http://gcw.bdcdn.shoujiduoduo.com/v/181110/d703388b3ce487cd7cf33cde84dd73f3.mp4
黄宏经典小品,http://gcw.bdcdn.shoujiduoduo.com/v/191209/70e752170478024c5e9c4859133121fb.mp4
冯巩小品:,http://gcw.bdcdn.shoujiduoduo.com/v/181110/000dc8734430f4ebf98bbb5a2c89b499.mp4
小品《午夜电话亭》,http://gcw.bdcdn.shoujiduoduo.com/v/181113/28077935c06d6b8b0dde8876851ebba2.mp4
【小品】赵丽蓉,巩汉林《打工奇遇》
张晓英一小段幽默戏剧小品wmv,http://gcw.bdcdn.shoujiduoduo.com/v/210201/bd28160ea714935c23b59977046f3033.mp4
刚刚,https://v6-dy.ixigua.com/ad96a4ae922bb2446d8e9c8aeaa48f59/64f3fb00/video/tos/cn/tos-cn-ve-15c001-alinc2/oMk1Duz3eBDIYAi9zAiERqiQ3eAkg0vTaLBBi3/?a=2011&ch=0&cr=0&dr=0&net=5&cd=0%7C0%7C0%7C0&br=1034&bt=1034&cs=0&ds=3&ft=rkG4k0071u7vpihBH6xRfoxay4BO5INTwDdz7tG&mime_type=video_mp4&qs=0&rc=OGU3PDxkN2k3aDwzNDw8PEBpajZsbm05cnhqbTMzNGkzM0BjYmFjL2BgXi0xNDE0NDA2YSNvMWBvMmRrX21gLS1kLTBzcw%3D%3D&btag=e00030000&dy_q=1693707062&l=20230903101102B6EFE0EC63DDBFF58A32
三杯酒~蔡佳麟,https://tx2.a.kwimgs.com/upic/2023/09/02/20/BMjAyMzA5MDIyMDUwMzJfMTQzMzExODU4XzExMTk4MDY4Nzc4Ml8yXzM=_b_B79ad884ac3c2a5db8f768b6dcc7ff5ca.mp4
码头酒~小凤凤,https://tx2.a.kwimgs.com/upic/2023/08/20/08/BMjAyMzA4MjAwODA1MDRfMTQzMzExODU4XzExMDkzMDQ5ODY5OV8yXzM=_b_Be2b4a9fcafbf18a60e63307a26bb41ec.mp4
迷人的情歌~彬果,https://jsmov2.a.yximgs.com/upic/2023/08/13/06/BMjAyMzA4MTMwNjM2NDNfMzUzMTE2Mjc3MF8xMTAzNjUxMzYxNzJfMl8z_b_B8968b2bf144a930b6df058cedd646fd0.mp4
爱只是暂时~彬果,https://txmov2.a.kwimgs.com/upic/2023/08/09/21/BMjAyMzA4MDkyMTE4MTZfMzUzMTE2Mjc3MF8xMTAwOTE3MjM0MzhfMl8z_b_B574f5c5779236ee496859dd0a84fa85b.mp4
望天~陈惠理,https://jsmov2.a.yximgs.com/upic/2023/07/31/04/BMjAyMzA3MzEwNDA4MzlfMzUzMTE2Mjc3MF8xMDkyOTkyNjEzNTNfMl8z_b_B3b0ebabadb43c7b58091226ce0fecdd2.mp4
为你跳舞~郑雅玲,https://alimov2.a.kwimgs.com/upic/2023/07/16/14/BMjAyMzA3MTYxNDMzNTJfMzUzMTE2Mjc3MF8xMDgwOTY1Njg0MDBfMl8z_b_B4e9a3cdf6033d21404a4cc8af04dffee.mp4
为你相思~张雪芳,https://alimov2.a.kwimgs.com/upic/2023/07/16/09/BMjAyMzA3MTYwOTMxNTFfMzUzMTE2Mjc3MF8xMDgwNzQ3NTkwMjdfMl8z_b_Ba4981de1c21bb932b4882c9fe9a1203a.mp4
春风情绵绵~张雪芳,https://alimov2.a.kwimgs.com/upic/2023/06/27/21/BMjAyMzA2MjcyMTUxNDdfMzUzMTE2Mjc3MF8xMDY1ODgxOTk3ODVfMl8z_b_B7031a4aa717db89ba407daf8db6ccf0e.mp4
放你离开~张雪芳,https://jsmov2.a.yximgs.com/upic/2023/06/08/04/BMjAyMzA2MDgwNDUwMzhfMzUzMTE2Mjc3MF8xMDUwMDI3MDM2NDlfMl8z_b_Bdb56bf1c478ac11b3c0b0a18025b7147.mp4
灯塔~三娘,https://txmov2.a.kwimgs.com/upic/2023/06/07/03/BMjAyMzA2MDcwMzE2MzlfMzUzMTE2Mjc3MF8xMDQ5Mjg4MTAxNDdfMl8z_b_B4c0d84abf04f9a2bf6b1430f8d6190cc.mp4
女人的心聲~林姗,https://jsmov2.a.yximgs.com/upic/2023/02/17/15/BMjAyMzAyMTcxNTExNTBfMTQzMzExODU4Xzk2Mzk5MjI4NTExXzJfMw==_b_B62051b2ed8438a8508d7fb34a92ae6ac.mp4
卡水的梦~林姗,https://jsmov2.a.yximgs.com/upic/2023/02/17/15/BMjAyMzAyMTcxNTA4MjNfMTQzMzExODU4Xzk2Mzk5MDQxNjI5XzJfMw==_b_B5fc046bb87bcbd82d442d6e32345ae0a.mp4
眼泪一斤重~楊哲,https://alimov2.a.kwimgs.com/upic/2023/02/04/08/BMjAyMzAyMDQwODQ4NTJfMTQzMzExODU4Xzk1MzkyMDYzMTg4XzJfMw==_b_B30c13d43f0feaca5e1337ffa26602316.mp4
初九满地红~小凤凤,https://alimov2.a.kwimgs.com/upic/2023/01/30/14/BMjAyMzAxMzAxNDI4MzhfMTQzMzExODU4Xzk0OTg5NjM0OTU4XzJfMw==_b_B53f9a5859fa44ffd18ba46cfd077a2db.mp4
尪某缘~翁丽友,https://alimov2.a.kwimgs.com/upic/2023/01/28/06/BMjAyMzAxMjgwNjE0MjBfMTQzMzExODU4Xzk0NzkyMDU5NTE4XzJfMw==_b_B0c4e60622a34dcd5a5fd37d82e0caf4c.mp4
體會~白冰冰,http://hwmov.a.kwimgs.com/upic/2023/01/20/17/BMjAyMzAxMjAxNzUzMzZfMTQzMzExODU4Xzk0MDkwMjI0NzM4XzJfMw==_b_Baef6e329331fddbbce085487688e47d4.mp4
缘分比纸薄~廖婉君vs杨哲,https://jsmov2.a.yximgs.com/upic/2022/12/31/13/BMjAyMjEyMzExMzA4MTJfMTQzMzExODU4XzkyMzgzMzczODQ2XzJfMw==_b_B915f31c9beec7d22ca6bbfd5390b11e6.mp4
爱人呐~僑幼,https://jsmov2.a.yximgs.com/upic/2022/12/31/00/BMjAyMjEyMzEwMDU5MDBfMTQzMzExODU4XzkyMzU1NjY1NjI0XzJfMw==_b_Bfc12ae36ad7e5511c17f2ce42d82d5a2.mp4
三年前的我~叶启田,https://jsmov2.a.yximgs.com/upic/2022/12/22/04/BMjAyMjEyMjIwNDUzMDBfMTQzMzExODU4XzkxNjgwMDA4MTY3XzJfMw==_b_B1579390aa12a52e8578034cc0e30ac5f.mp4
女人的心愿~杨静,https://txmov2.a.kwimgs.com/upic/2022/12/21/19/BMjAyMjEyMjExOTA4MzBfMTQzMzExODU4XzkxNjU1ODQ4NTg5XzJfMw==_b_B2d5eea78802e62cfd3c2e125a3b3bde6.mp4
凤,https://txmov2.a.kwimgs.com/upic/2022/12/14/03/BMjAyMjEyMTQwMzAzMTBfMTQzMzExODU4XzkxMDcxMTcwNzMzXzJfMw==_b_B98cc72b8a8273e5e93a932e1f6c33553.mp4
阿郎行船曲~杨哲,https://jsmov2.a.yximgs.com/upic/2022/12/11/11/BMjAyMjEyMTExMTQ0NDlfMTQzMzExODU4XzkwODYwNDQ4MjAxXzJfMw==_b_B1b1396ff36f8fdd5b0ccbfe8be341b97.mp4
一起爱~林娜,https://jsmov2.a.yximgs.com/upic/2022/12/11/11/BMjAyMjEyMTExMTM4MzhfMTQzMzExODU4XzkwODYwMDQ5MDU0XzJfMw==_b_B986599ec2281db1ad9f8f292956c872b.mp4
将心交换~向蕙玲vs杨哲,https://jsmov2.a.yximgs.com/upic/2022/10/22/17/BMjAyMjEwMjIxNzQxMTJfMTQzMzExODU4Xzg3MDA3NzMyNzgxXzJfMw==_b_B4eef9df8206a7b9e10f59c9383157be4.mp4
千愁醉万年~楊静vs楊哲,https://jsmov2.a.yximgs.com/upic/2022/10/17/18/BMjAyMjEwMTcxODU1MTVfMTQzMzExODU4Xzg2NjYzNzc2NzMwXzJfMw==_b_B9ce37c7b6ad6a9c87c623642a4f7f59a.mp4
断线情~王识贤,https://alimov2.a.kwimgs.com/upic/2022/09/28/14/BMjAyMjA5MjgxNDA0MjFfMTQzMzExODU4Xzg1MTcwMzM3MDg2XzJfMw==_b_Bc3b6771e757f4919b2507a01dc8f4886.mp4
男欢女爱~谢金燕,https://alimov2.a.kwimgs.com/upic/2022/08/14/17/BMjAyMjA4MTQxNzMxNTRfMTQzMzExODU4XzgxODEyMjk5NDY3XzJfMw==_b_B7dea749b87379ce6823c324739005aa2.mp4
摸心肝想着觅~黄乙玲,https://alimov2.a.kwimgs.com/upic/2022/07/19/15/BMjAyMjA3MTkxNTU3MjFfMTQzMzExODU4Xzc5NTg3MjQwNjUzXzJfMw==_b_Bb170b89c4dd47be9b3ab58fd24d42efd.mp4
真爱等一个人~余秀娟,https://txmov2.a.kwimgs.com/upic/2022/07/07/14/BMjAyMjA3MDcxNDA2MDhfMTQzMzExODU4Xzc4NTU5MTMwODc0XzJfMw==_b_B2eedd287a9a9318d814d11e03a7eb008.mp4
咱会无代志~刘辉翔vs傻发,https://alimov2.a.kwimgs.com/upic/2022/06/25/15/BMjAyMjA2MjUxNTU0MzZfMTQzMzExODU4Xzc3NTg1ODQ1MjQ3XzJfMw==_b_Bf15a28117da7eacf7b8fef7940775ff2.mp4
千里共婵娟~陈淑萍,https://alimov2.a.kwimgs.com/upic/2022/06/03/09/BMjAyMjA2MDMwOTU4NTVfMTQzMzExODU4Xzc1ODgxMjI0MjI2XzJfMw==_b_B06200f80268daff8cf155fcbbd190935.mp4
感情路~翁立友,https://alimov2.a.kwimgs.com/upic/2022/05/27/17/BMjAyMjA1MjcxNzAxNDNfMTQzMzExODU4Xzc1MzYxNjA4NDMwXzJfMw==_b_Ba6419acdca095d39f98e3eb7e9681800.mp4
落雨天~裝振凱,https://txmov2.a.kwimgs.com/upic/2022/05/14/19/BMjAyMjA1MTQxOTQ0MTdfMTQzMzExODU4Xzc0NDExODA5ODgyXzJfMw==_b_B35f1d7cd55cb314380dc8c5934dd3c5e.mp4
伤心呒通听情歌~郑雅玲,https://jsmov2.a.yximgs.com/upic/2022/03/25/07/BMjAyMjAzMjUwNzAyMjVfMTQzMzExODU4XzcwMzkyMTI4NjI0XzJfMw==_b_B158e39887e6c9ba0be448f8ae3a33e4e.mp4
花蕊望早春~黄乙玲,http://jsmov2.a.kwimgs.com/upic/2022/03/19/13/BMjAyMjAzMTkxMzMyNTZfMTQzMzExODU4XzY5OTc0MzY1OTUxXzJfMw==_b_Bc51bd6d8798fe3ecd67143ddfc3c5513.mp4
贏你喲~詹雅雯,http://txmov2.a.kwimgs.com/upic/2022/02/23/11/BMjAyMjAyMjMxMTAyMjhfMTQzMzExODU4XzY4MjE4OTY0OTYyXzJfMw==_b_B83e67aa2d86e0f593d76e9fd35ba1ffd.mp4
挽月~甲子慧,https://alimov2.a.kwimgs.com/upic/2022/01/30/16/BMjAyMjAxMzAxNjE4MjFfMTQzMzExODU4XzY2MTcwMDEzMDgyXzJfMw==_b_Bf085ee559d562936e3f082a3bdaf4d51.mp4
白蛇传说~洪百慧,http://txmov2.a.kwimgs.com/upic/2022/01/25/06/BMjAyMjAxMjUwNjEyMzdfMTQzMzExODU4XzY1NjgyMjkyNzc2XzJfMw==_b_Bfc4447cf70e3406375cc7957d90f8708.mp4
我们同唱一首歌~两岸一家亲,http://hwmov.a.kwimgs.com/upic/2022/01/21/14/BMjAyMjAxMjExNDA1MDJfMTQzMzExODU4XzY1Mzc4MTQ1MjAwXzJfMw==_b_Bbf396272cdc287a39d614ae852c91c65.mp4
风风雨雨作阵行~詹曼铃Vs李明洋,http://bdmov.a.yximgs.com/upic/2022/01/06/13/BMjAyMjAxMDYxMzM3NTdfMTQzMzExODU4XzY0MzIxODg3MjIxXzJfMw==_b_Bf2d2437ea663f8a87c48a9df7b300dee.mp4
今夜又搁想起你~余秀娟,https://txmov2.a.kwimgs.com/upic/2021/12/26/21/BMjAyMTEyMjYyMTMwMDVfMTQzMzExODU4XzYzNTg5MTQ1OTE4XzJfMw==_b_B1f702af392cb27b2b6cf495bc0371808.mp4
時間無夠~賴慧如,http://hwmov.a.kwimgs.com/upic/2021/12/02/19/BMjAyMTEyMDIxOTAzMjNfMTQzMzExODU4XzYxOTUwNzc2NDEwXzJfMw==_b_B6235a8802702ab4e4f9bf6f200a4e074.mp4
愛你的心~陳怡婷,https://alimov2.a.kwimgs.com/upic/2021/11/28/17/BMjAyMTExMjgxNzI5NDZfMTQzMzExODU4XzYxNzE0MzQxNTU5XzJfMw==_b_Bb5cffac9a97bdd14b1e7d345761e4636.mp4
贤妻~杨哲,https://txmov2.a.kwimgs.com/upic/2021/11/12/18/BMjAyMTExMTIxODM5NTRfMTQzMzExODU4XzYwNzI1MDYxNTA4XzJfMw==_b_B5b2fce68e5883a55e7683ff637fc4cba.mp4
痴情一场梦~王新庆,https://alimov2.a.kwimgs.com/upic/2021/10/01/16/BMjAyMTEwMDExNjI0MzBfMTQzMzExODU4XzU4MTgzMzgxNzMwXzJfMw==_b_B18107352b4f5690272948151e217e4d8.mp4
事到如今~乔幼,https://alimov2.a.kwimgs.com/upic/2021/10/01/15/BMjAyMTEwMDExNTU3MjJfMTQzMzExODU4XzU4MTgxMDkyOTE0XzJfMw==_b_B4a8a43bb79ce8a1cccd006cd4c4abfb7.mp4
原因~张秀卿,https://txmov2.a.kwimgs.com/upic/2021/10/01/15/BMjAyMTEwMDExNTIxNDdfMTQzMzExODU4XzU4MTc3NzY4ODAzXzJfMw==_b_B30244769730409e00e26bfbe451dc139.mp4
厦门是咱的所在,https://alimov2.a.kwimgs.com/upic/2021/09/20/08/BMjAyMTA5MjAwODE0NTBfMTQzMzExODU4XzU3NDc5NTQ2MjMwXzJfMw==_b_B3196a1e0118f96ed9f483431011857f5.mp4
半夜恋歌~袁小迪,https://alimov2.a.kwimgs.com/upic/2021/08/27/17/BMjAyMTA4MjcxNzQ5MzlfMTQzMzExODU4XzU2MDkzMTQ5NTcyXzJfMw==_b_Be6ebe0ea6b90db1fb182fe2a828ee253.mp4
原因~张雪芳,https://alimov2.a.yximgs.com/upic/2021/07/25/13/BMjAyMTA3MjUxMzQ2MDNfMjEyMTE0NjgyOV81MzkyMzQ1NTg2NV8yXzM=_b_Bd4a5d593de9c3912e26c8ce71b264c7e.mp4
一生情~莊振凯vs戴梅君vs,https://jsmov2.a.yximgs.com/upic/2021/08/06/14/BMjAyMTA4MDYxNDAzMTNfMTQzMzExODU4XzU0NjkyOTUzNTIzXzJfMw==_b_B65932b1c186b442b6b203df4175d85c3.mp4
你甘有愛过我~董育君,https://jsmov2.a.yximgs.com/upic/2021/08/02/20/BMjAyMTA4MDIyMDU3MTVfMTQzMzExODU4XzU0NDQxMDc4MjY2XzJfMw==_b_Bef28446211852183ee931865a805db57.mp4
决心~许富凯,https://jsmov2.a.yximgs.com/upic/2021/08/01/07/BMjAyMTA4MDEwNzI4MDZfMTQzMzExODU4XzU0MzUzMjMyMjQzXzJfMw==_b_B49158fcc3270579a390f02e231891442.mp4
千年的思念~王瑞霞,https://jsmov2.a.yximgs.com/upic/2021/07/29/16/BMjAyMTA3MjkxNjU4MThfMTQzMzExODU4XzU0MTkxOTA2OTQ5XzJfMw==_b_B526f9d96f2c39beeb822447f253656eb.mp4
月光瞑~蔡秋鳳,https://txmov2.a.kwimgs.com/upic/2021/07/27/21/BMjAyMTA3MjcyMTMyMzFfMTQzMzExODU4XzU0MDgyMjIwNzk5XzJfMw==_b_B1e67f8aa51016d275b875adca53541b4.mp4
男人酒女人淚~陈随意vs唐麗,https://jsmov2.a.yximgs.com/upic/2021/07/23/15/BMjAyMTA3MjMxNTE4MjRfMTQzMzExODU4XzUzODAxMjYwMTc0XzJfMw==_b_Bdab0499443d2d5529c8f5c47f57bdd6f.mp4
爱人跟人走~陈小云,https://jsmov2.a.yximgs.com/upic/2021/07/23/15/BMjAyMTA3MjMxNTEyMDlfMTQzMzExODU4XzUzODAwOTAxNjM5XzJfMw==_b_Bf252d9c59611d268d3420e6dbf094644.mp4
一生只爱你一个~江蕙vs洪荣宏vs,https://jsmov2.a.yximgs.com/upic/2021/07/23/14/BMjAyMTA3MjMxNDU0MDdfMTQzMzExODU4XzUzODAwMDAwOTYyXzJfMw==_b_B377b51a2c38e0ea777e331853509085b.mp4
二八青春~陳怡婷,https://jsmov2.a.yximgs.com/upic/2021/07/19/10/BMjAyMTA3MTkxMDE1NTdfMTQzMzExODU4XzUzNTI3NzI4MjQ1XzJfMw==_b_B98f10f504664a8f1f793b1ca4e61de06.mp4
女人的青春~黄思婷,https://txmov2.a.kwimgs.com/upic/2021/07/13/03/BMjAyMTA3MTMwMzE1MzJfMTQzMzExODU4XzUzMTM1MjAyNTkxXzJfMw==_b_Bc0459943aa05abed3dc46ef0fb6d4f5e.mp4
真心疼惜你~莊振凯vs向惠玲,https://jsmov2.a.yximgs.com/upic/2021/07/13/02/BMjAyMTA3MTMwMjM0MjNfMTQzMzExODU4XzUzMTM0ODc3NDgwXzJfMw==_b_Bdf91fc6071b7c72ee6496449ea428118.mp4
追追追~黃妃,https://alimov2.a.kwimgs.com/upic/2021/07/10/14/BMjAyMTA3MTAxNDQyNDJfMTQzMzExODU4XzUyOTYzODE1ODE0XzJfMw==_b_B4804d7097de85e1e479388021e1e77a4.mp4
一杯美酒~吉马对唱,https://alimov2.a.kwimgs.com/upic/2021/07/06/08/BMjAyMTA3MDYwODMzMzVfMTQzMzExODU4XzUyNjkzNDYxMzU1XzJfMw==_b_B98f1ce06fca406ff7aaba98ad51847bc.mp4
一日過一日~江志豐,https://alimov2.a.kwimgs.com/upic/2021/06/22/03/BMjAyMTA2MjIwMzU0MTFfMTQzMzExODU4XzUxODQzNDIwNDMzXzJfMw==_b_Bb6ad1ae3d1ed261653ab9ef6be4602f3.mp4
让爱飞翔~石国人,https://txmov2.a.kwimgs.com/upic/2021/06/20/22/BMjAyMTA2MjAyMjIwNDVfMTQzMzExODU4XzUxNzgzNjE5MDAyXzJfMw==_b_B8749ae71c71896e6d026468507051f54.mp4
温柔花~洪榮宏vs张瀞云,https://alimov2.a.kwimgs.com/upic/2021/06/20/10/BMjAyMTA2MjAxMDI3NDdfMTQzMzExODU4XzUxNzM0NjI1OTk0XzJfMw==_b_Bd38243df6228251b698f23799d4a225f.mp4
甲妳惜命命~谢金燕vs翁立友,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjQ4NDJfMTQzMzExODU4XzUxNjU3NjEwNzYxXzJfMw==_b_B5b820430bc76b084c5ab00589950737b.mp4
一夜香~徐紫淇,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjI4NDhfMTQzMzExODU4XzUxNjU3NTE1MjE0XzJfMw==_b_Bad7d12b183a25e86e23cfad603e82b55.mp4
今生无后悔~傑克vs一綾,https://alimov2.a.kwimgs.com/upic/2021/06/16/05/BMjAyMTA2MTYwNTQ0MThfMTQzMzExODU4XzUxNDk0NTUwMDYxXzJfMw==_b_B8f6347d1b3787b2f94af1c2b25302638.mp4
烧肉粽~卓依婷,https://alimov2.a.kwimgs.com/upic/2021/06/14/17/BMjAyMTA2MTQxNzM4NDRfMTQzMzExODU4XzUxNDEyNDkyMDYyXzJfMw==_b_B27ff0483899562f2ce99eacaf61c4ac7.mp4
爱甲这无辜~僑幼,https://alimov2.a.kwimgs.com/upic/2021/06/11/12/BMjAyMTA2MTExMjE1MzFfMTQzMzExODU4XzUxMTc5MzAzNjg2XzJfMw==_b_B55066c60532761dcb734281f2cf0b2ed.mp4
良心~杨哲,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzU0MThfMTQzMzExODU4XzUxMDgwNTc3MTE2XzJfMw==_b_B308f78e82fe27031acc8965a1a15b359.mp4
送你送到这～林姗vs翁丽友,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzQ0NTNfMTQzMzExODU4XzUxMDgwMjQ1MjE5XzJfMw==_b_Bec8c94d5408f1089b2ff92dfe45cf880.mp4
雨中情绵绵~高向鹏v鄧詠家,https://txmov2.a.kwimgs.com/upic/2021/06/07/08/BMjAyMTA2MDcwODQ3MTFfMTQzMzExODU4XzUwOTYyMTg5MTU4XzJfMw==_b_B0daf40dc92afd6b11f48987e7138f693.mp4
爱甲这坚持~林珊,https://alimov2.a.kwimgs.com/upic/2021/06/02/06/BMjAyMTA2MDIwNjEwMTJfMTQzMzExODU4XzUwNjYyOTIxMzc5XzJfMw==_b_B9cb93c350bdc0aac4f4e00ad1d0870fa.mp4
天涯流星泪~梅花三姐妹,https://txmov2.a.kwimgs.com/upic/2021/05/24/12/BMjAyMTA1MjQxMjEwMTRfMTQzMzExODU4XzUwMTY3MzM0MjQxXzJfMw==_b_B08cd066450edcd73c00d283dd930346e.mp4
走马灯~梅花三姐妹,https://alimov2.a.kwimgs.com/upic/2021/05/23/15/BMjAyMTA1MjMxNTA3NDhfMTQzMzExODU4XzUwMTE5MzkwOTY5XzJfMw==_b_B048b168c6718a9923995a5cc95bdc612.mp4
葬花~江志丰,https://txmov2.a.kwimgs.com/upic/2021/05/19/20/BMjAyMTA1MTkyMDUwMTNfMTQzMzExODU4XzQ5ODg2OTQ5ODY1XzJfMw==_b_Ba6a2e88e9cff13319facbb9700fd6ca8.mp4
永遠一對~一綾vs李明洋,http://bdmov.a.yximgs.com/upic/2021/05/15/12/BMjAyMTA1MTUxMjU5MTRfMTQzMzExODU4XzQ5NjI2NDAyOTE1XzJfMw==_b_Be464c6fd86a9b08fdfbebdf8029d7236.mp4
等三年~唐麗,http://hwmov.a.kwimgs.com/upic/2021/05/14/12/BMjAyMTA1MTQxMjUyNDlfMTQzMzExODU4XzQ5NTYyMDEwNjc2XzJfMw==_b_Ba31f30e0862edad11acdad2e80b85a0e.mp4
家后~江蕙,http://txmov2.a.kwimgs.com/upic/2021/05/11/10/BMjAyMTA1MTExMDMyMzdfMTQzMzExODU4XzQ5NDAwNTg4NDA1XzJfMw==_b_B7929d39d0f756ba200f5c37286b4ea1a.mp4
咱的天~张燕清,https://txmov2.a.kwimgs.com/upic/2021/05/07/18/BMjAyMTA1MDcxODU1NTZfMTQzMzExODU4XzQ5MTg4MzIyNDY2XzJfMw==_b_Bfdde4c44134ed309f3d2f38afe3fbdee.mp4
爱情烧抹退~一綾,http://jsmov2.a.kwimgs.com/upic/2021/05/05/19/BMjAyMTA1MDUxOTQ2MzlfMTQzMzExODU4XzQ5MDg2Nzg4NTU3XzJfMw==_b_B584245edfd47155b255b70d6e4f10925.mp4
爱的情火~陈雷vs甲子慧,https://txmov2.a.kwimgs.com/upic/2021/04/29/15/BMjAyMTA0MjkxNTM1NDNfMTQzMzExODU4XzQ4NjM3NTk3NjM3XzJfMw==_b_B6229e14cf175e5d9e525170ff6a3508a.mp4
多情的阿那答~方怡萍,https://alimov2.a.kwimgs.com/upic/2021/04/27/06/BMjAyMTA0MjcwNjQ2MjdfMTQzMzExODU4XzQ4NTE2NzQyNzM3XzJfMw==_b_B94f0aad936223ad0507d95042350aeb7.mp4
坚强的斗志~阿吉仔,https://txmov2.a.kwimgs.com/upic/2021/04/26/19/BMjAyMTA0MjYxOTIxMTBfMTQzMzExODU4XzQ4NDk3NDkyMzE2XzJfMw==_b_B79c9f97f691c922f279066026921a570.mp4
我只在乎你~邓紫棋,https://alimov2.a.kwimgs.com/upic/2021/04/25/17/BMjAyMTA0MjUxNzQ0NDVfMTQzMzExODU4XzQ4NDM5NDQzODIwXzJfMw==_b_B6f5da8c6a6a07c5f051f779be55091ab.mp4
爱你今生今世~陈雷vs甲子慧,http://bdmov.a.yximgs.com/upic/2021/04/25/17/BMjAyMTA0MjUxNzA3MThfMTQzMzExODU4XzQ4NDM3MzM4MzA3XzJfMw==_b_Bbd25d39017704650900e628105855603.mp4
上海之恋~陈淑萍vs张燕清,http://v2-cty02.kwaicdn.com/upic/2021/04/24/07/BMjAyMTA0MjQwNzA1NTJfMTQzMzExODU4XzQ4MzQ1MjUzMTE3XzJfMw==_b_B9a0b7fb4c75dc438b5b17d992a431b4f.mp4
爱在他乡~宽哥,https://txmov2.a.kwimgs.com/upic/2021/04/16/05/BMjAyMTA0MTYwNTI2MjdfMTQzMzExODU4XzQ3ODg1NzM1MTY4XzJfMw==_b_Bc875dcab91b18d782970daec90f0033f.mp4
胜者为王~王识贤,https://alimov2.a.kwimgs.com/upic/2021/04/13/01/BMjAyMTA0MTMwMTQyMzVfMTQzMzExODU4XzQ3NzI1OTM5MDgzXzJfMw==_b_B85331051cb385dd12434df34d37f7c89.mp4
尚爱的人伤我尚重~王识贤,https://txmov2.a.kwimgs.com/upic/2021/04/08/05/BMjAyMTA0MDgwNTMyMzVfMTQzMzExODU4XzQ3NDI3NTI2MjQ1XzJfMw==_b_Bccabe9a2a6d3ff7ec9f93185be9aab44.mp4
一暝三冬~唐俪,https://txmov2.a.kwimgs.com/upic/2021/04/05/19/BMjAyMTA0MDUxOTUzMjNfMTQzMzExODU4XzQ3MzA3MTY4ODY3XzJfMw==_b_B18513483896b2272d3f0dfb3ed422d24.mp4
梦回泉州湾~余欢,https://txmov2.a.kwimgs.com/upic/2021/04/04/12/BMjAyMTA0MDQxMjM3MzNfMTQzMzExODU4XzQ3MjAxMTUyNDUyXzJfMw==_b_B723779793ee516498dd95d8893669a94.mp4
富贵梦~童欣,https://alimov2.a.kwimgs.com/upic/2021/04/03/10/BMjAyMTA0MDMxMDUzMzFfMTQzMzExODU4XzQ3MTE1ODg3NTM3XzJfMw==_b_Bb51c6af66c9bd2b749eaea581a00a838.mp4
龙狱天棺,https://yzzy.play-cdn21.com/20240321/12261_976aa3bb/index.m3u8
龙林逃生1,https://yzzy.play-cdn17.com/20230727/13244_9bc32f8c/index.m3u8
龙林逃生2,https://yzzy.play-cdn21.com/20240321/12292_4b8671e9/index.m3u8
国际空间站,https://v.cdnlz12.com/20230913/10341_d0be8370/index.m3u8
十三太保之风云再起,https://s5.bfengbf.com/video/shisantaibaozhifengyunzaiqi/HD/index.m3u8
罪恶名20202020单,https://vip.ffzy-play2.com/20240316/60003_d5b566e5/index.m3u8
幽灵螳螂1,https://vip.lz-cdn3.com/20230213/17685_7205d5aa/index.m3u8
幽灵螳螂2,https://s5.bfengbf.com/video/youlingtanglangIIzhitubian/HD/index.m3u8
挑战2023,https://jx.sumun.cn/Vtche/LZ/466900376.m3u8
怒潮2023,https://64.32.20.246/play/DdwzD5Mb/index.m3u8
🔥新九品芝麻官2024,https://s5.bfengbf.com/video/xinjiupinzhimaguan2024/HD/index.m3u8
弹头奇兵,https://yzzy.play-cdn21.com/20240318/12046_562785ce/index.m3u8
[韩]破墓TC,https://s5.bfengbf.com/video/pomu/%E4%B8%AD%E5%AD%97/index.m3u8
🔥潜行,https://yzzy1.play-cdn20.com/20240314/19480_87c97112/index.m3u8
蜘蛛夫人：超感觉醒,https://yzzy.play-cdn21.com/20240315/9646_b4328d07/index.m3u8
🔥临时劫案,https://v.cdnlz12.com/20240306/12466_cad8e71b/2000k/hls/mixed.m3u8
🔥临时劫案,https://yzzy.play-cdn19.com/20240306/22153_c54de4da/2000k/hls/mixed.m3u8
陌路狂刀,https://v.cdnlz12.com/20240308/12526_77ee2ef5/2000k/hls/mixed.m3u8
陌路狂刀,https://yzzy1.play-cdn1.com/20240308/19202_84e12afe/2000k/hls/mixed.m3u8
聊斋志异之瞳人语,https://yzzy1.play-cdn20.com/20240305/18516_cd41cda3/2000k/hls/mixed.m3u8
聊斋志异之瞳人语,https://hn.bfvvs.com/play/RdGJDE0b/index.m3u8
